"id","name","parent_id","date"
"55404","Corruzione al palazzo di giustizia",\N,"1975-01-16"
"55405","Ich will doch nur, daß ihr mich liebt",\N,"1976-03-23"
"55406","Carbon Copy",\N,"1981-08-06"
"55407","One Step Away",\N,"1985-09-13"
"55408","Developing",\N,"1994-01-01"
"55409","Darby O'Gill and the Little People",\N,"1959-06-24"
"55410","The Life of Emile Zola",\N,"1937-08-11"
"55411","Lookin' to Get Out",\N,"1982-10-08"
"55413","Hangmen",\N,"1987-01-01"
"55414","The Hustler of Money",\N,"1987-03-28"
"55432","Harry Black and the Tiger",\N,"1958-09-18"
"55433","Chienne d'histoire",\N,"2010-01-01"
"55434","Fortunes of War",\N,"1994-04-05"
"55436","Nova: Astrospies",\N,"2008-02-12"
"55437","Old Acquaintance",\N,"1943-11-27"
"55439","Tom and Jerry: The Movie",\N,"1992-10-01"
"55440","Expedition Höllenloch",\N,"2009-08-29"
"55441","The Smurfs 2","75946","2013-07-28"
"55442","Die Callas-Fabrik - Leidenschaft und Leiden junger Sänger",\N,"2010-05-20"
"55444","Sara",\N,"2008-01-29"
"55446","Markus Raetz - Die magischen Augenspielereien des Schweizer Künstlers",\N,"2007-01-01"
"55447","Der König der Bernina",\N,"1957-08-09"
"55448","Mama Africa",\N,"2011-11-10"
"55453","The Awful Truth",\N,"1937-10-31"
"55454","Where the Heart Is",\N,"1990-02-23"
"55455","Le due vite di Mattia Pascal",\N,"1985-08-30"
"55456","The Big Mouth",\N,"1967-06-12"
"55457","Three on a Couch",\N,"1966-01-01"
"55458","Scared Stiff",\N,"1953-04-27"
"55461","The Possession of David O'Reilly",\N,"2010-05-05"
"55462","American Translation",\N,"2011-06-08"
"55463","The Wild Bunch 2",\N,\N
"55464","Choose",\N,"2011-01-17"
"55465","Angels with Dirty Faces",\N,"1938-11-26"
"55466","The Key Man",\N,\N
"55469","The Adventures Of Mark Twain",\N,"1986-01-17"
"55470","Lubov Morkov 3",\N,"2011-03-01"
"55471","Assassin's Creed: Ascendance","158381","2010-11-16"
"55473","Red Water",\N,"2003-08-17"
"55482","Kill List",\N,"2011-03-12"
"55485","Rabâzu: Oou onna",\N,"2010-07-10"
"55486","The Astral Factor",\N,"1976-01-01"
"55496","Suay Laak Sai",\N,"2007-06-14"
"55498","Injamun salsu",\N,"1982-01-01"
"55499","Bravo Two Zero",\N,"1999-01-01"
"55500","Blacktino",\N,"2011-01-01"
"55503","Call Girl Wives",\N,"2005-01-01"
"55504","La femme du boulanger",\N,"1938-09-07"
"55506","Oshima",\N,"2010-10-28"
"55507","Freak Talks About Sex",\N,"1999-01-01"
"55508","The Brute Man",\N,"1946-09-30"
"55509","The Thing That Couldn't Die",\N,"1958-06-27"
"55520","Woo-ri-jib-e wae-wass-ni",\N,"2009-04-09"
"55521","残菊物語",\N,"1939-10-13"
"55522","Babes in Arms",\N,"1939-09-15"
"55524","Life After People",\N,"2008-01-21"
"55526","Orchids and Ermine",\N,"1927-03-06"
"55527","Piranhaconda",\N,"2011-12-15"
"55528","Gold Diggers: The Secret of Bear Mountain",\N,"1995-11-03"
"55530","Hysterical",\N,"1983-03-16"
"55531","Maria, Mirabella",\N,"1981-01-01"
"55532","Winnetou",\N,\N
"55533","Knight of Cups",\N,"2015-02-08"
"55534","Gulag",\N,"1985-01-13"
"55535","Le marin acéphale",\N,"2005-06-12"
"55539","Jak rozpetalem druga wojne swiatowa",\N,"1970-04-02"
"55540","Only Angels Have Wings",\N,"1939-05-12"
"55541","Destry Rides Again",\N,"1939-11-30"
"55542","Nevinost bez zastite",\N,"1968-01-01"
"55543","Ljubavni slucaj ili tragedija sluzbenice P.T.T.",\N,"1967-09-22"
"55544","Khon len khong","119571","2004-06-17"
"55545","The Cure",\N,\N
"55546","Hunter Killer",\N,"2018-10-19"
"55547","6 Angels",\N,"2002-01-01"
"55552","I Want to Go Home",\N,"1987-09-07"
"55569","Sorsvonalak",\N,"2011-01-01"
"55570","Gradiva (C'est Gradiva qui vous appelle)",\N,"2006-09-08"
"55571","Hellraiser: Revelations","8917","2011-03-18"
"55572","Nature Calls",\N,"2012-03-10"
"55573","La morte vivante",\N,"1982-01-01"
"55607","Falsche Liebe - Die Internetfalle",\N,"2000-10-24"
"55609","Boulevard",\N,"1994-05-01"
"55612","Inheritance",\N,"2006-06-25"
"55613","She's No Angel",\N,"2001-01-01"
"55614","Gribiche",\N,"1926-03-15"
"55615","Tesko je biti fin",\N,"2007-08-17"
"55616","La bambolona",\N,"1968-12-17"
"55617","Diamanten küßt man nicht",\N,"1997-02-04"
"55620","Emilia - Die zweite Chance",\N,"2005-06-29"
"55621","Plötzlich fett",\N,"2011-08-26"
"55623","Pacific Rim","115099","2013-07-12"
"55624","Robert Bosch - Vermächtnis eines Großindustriellen",\N,"2011-08-16"
"55625","Arena",\N,"2009-10-23"
"55626","Family Life",\N,"1971-10-02"
"55628","Chop Shop",\N,"2008-03-02"
"55649","Dance, Girl, Dance",\N,"1940-08-30"
"55650","The Great Wall",\N,"2016-12-06"
"55651","World Express - Atemlos durch Mexiko",\N,"2011-09-08"
"55652","Talihina Sky: The Story of Kings of Leon",\N,"2011-06-25"
"55661","دایره",\N,"2000-09-06"
"55663","Das Kaninchen bin ich",\N,"1965-10-26"
"55664","Tu Xia Chuan Qi",\N,"2011-07-11"
"55665","The Wicker Tree",\N,"2011-05-14"
"55666","The East",\N,"2013-01-20"
"55667","Batman: Mask of the Phantasm","158291","1993-12-25"
"55671","The Day the Laughter Stopped",\N,\N
"55672","R.I.F.",\N,"2011-08-30"
"55673","Mineurs 27",\N,"2011-07-08"
"55674","Vivre, c'est mieux que mourir",\N,"2012-01-01"
"55675","Weltraumpanda und Schildkröte",\N,"2011-03-24"
"55676","Bäumchensetzen",\N,"2011-03-24"
"55678","Bonnie e Clyde all'italiana",\N,"1982-04-05"
"55679","Il signor Robinson, mostruosa storia d'amore e d'avventure",\N,"1976-09-23"
"55680","Der Staatsanwalt hat das Wort: Himmelblau oder Hans im Glück","81504","1987-11-29"
"55682","La smania addosso",\N,"1963-02-20"
"55683","Men For Sale",\N,"2008-10-01"
"55684","Magnificent Doll",\N,"1946-12-08"
"55685","Emilia - Familienbande",\N,"2005-10-06"
"55686","Baby Brokers",\N,"1994-02-21"
"55687","Les routes de la terreur",\N,"2011-08-31"
"55688","All Night Long",\N,"1962-02-06"
"55690","Schöpfungsmythen - Erzählungen vom Anfang der Menschheit",\N,"2010-01-03"
"55691","Koko, le gorille qui parle",\N,"1978-01-01"
"55692","Ein Sommer voller Türen",\N,"2010-10-27"
"55693","Koruto wa ore no pasupooto",\N,"1967-01-01"
"55694","Der Fluch der Hemingways",\N,"2006-01-22"
"55695","IK1 - Touristen in Gefahr",\N,"2011-09-01"
"55696","Panic",\N,"2002-01-22"
"55697","The Clown at Midnight",\N,"1999-02-09"
"55698","Ground Zero - Geschichten vom Überleben",\N,"2002-09-06"
"55699","Red Skies of Montana",\N,"1952-01-20"
"55700","Love Letters - Liebe per Nachnahme",\N,"2001-11-22"
"55701","Grenze",\N,"2008-08-28"
"55703","U Be Dead",\N,"2009-09-25"
"55704","Combalimon",\N,"2007-01-01"
"55705","Gli invincibili tre",\N,"1964-11-26"
"55706","Svarta nejlikan",\N,"2007-02-13"
"55707","童眼",\N,"2010-01-01"
"55709","Memoirs of a Survivor",\N,"1982-09-01"
"55711","Die hungernde Stadt - Leningrad im zweiten Weltkrieg",\N,"2003-05-28"
"55712","Ses",\N,"2008-09-25"
"55713","Bad Ronald",\N,"1974-10-23"
"55737","Pistol Whipped",\N,"2008-03-04"
"55752","The Wolf Man",\N,"1941-12-09"
"55753","Fear Index",\N,\N
"55754","ビルマの竪琴",\N,"1956-01-21"
"55756","Fukai kawa",\N,"1995-06-25"
"55757","Skröltormar",\N,"2007-04-30"
"55758","The Lone Ranger",\N,"1956-02-10"
"55761","I, the Jury",\N,"1982-01-01"
"55762","Spiegelgrund",\N,"2001-01-01"
"55765","American Samurai",\N,"1992-12-22"
"55767","Rosamunde Pilcher: Lords lügen nicht","81501","2010-12-19"
"55768","The Sister-in-Law",\N,"1995-07-12"
"55769","Freiheit oder Sicherheit - Der Antiterrorkampf und seine Folgen",\N,"2011-09-06"
"55770","Mafia, Parasit",\N,"2010-08-17"
"55771","Der Staatsanwalt hat das Wort: Wo mich keiner kennt","81504","1988-09-18"
"55772","Laut und deutlich - Leben nach sexuellem Missbrauch",\N,"2002-11-07"
"55774","Encrypt",\N,"2003-07-14"
"55775","The Crucible",\N,"1959-11-03"
"55776","The Full Treatment",\N,"1960-10-07"
"55777","So This Is Romance?",\N,"1997-11-04"
"55778","Seytan",\N,"1974-01-01"
"55779","Kilink uçan adama karsi",\N,"1967-01-01"
"55780","Yilmayan seytan",\N,"1973-01-01"
"55781","Aysecik ve sihirli cüceler rüyalar ülkesinde",\N,"1971-01-01"
"55782","The Scarlet Empress",\N,"1934-01-01"
"55783","Cellât",\N,"1975-01-01"
"55784","Les misérables",\N,"1934-01-01"
"55785","Super Xuxa Contra o Baixo Astral",\N,"1988-01-01"
"55786","Kenjû zankoku monogatari",\N,"1964-01-01"
"55787","The Browning Version",\N,"1951-01-01"
"55788","Kadin düsmani",\N,"1967-01-01"
"55789","Alien Trespass",\N,"2009-01-01"
"55790","3 dev adam",\N,"1973-01-01"
"55791","Casus Kiran",\N,"1968-01-01"
"55792","Aska susayanlar seks ve cinayet",\N,"1972-01-01"
"55793","Ölüler konusmaz ki",\N,"1970-01-01"
"55794","Tarzan Istanbul'da",\N,"1952-11-04"
"55795","Les possédées du diable",\N,"1974-12-18"
"55796","Kizil tug - Cengiz han",\N,"1952-12-18"
"55797","Born of Fire",\N,"1987-01-01"
"55798","Khamushiye darya",\N,"2003-01-01"
"55799","Latidos de pánico",\N,"1983-01-01"
"55800","Morgane et ses nymphes",\N,"1971-02-17"
"55801","Satánico pandemonium",\N,"1975-06-26"
"55802","Illegal Aliens",\N,"2007-01-01"
"55803","Miss Muerte",\N,"1966-01-01"
"55804","Aswang",\N,"1994-01-23"
"55805","Pembalasan ratu pantai selatan",\N,"1989-06-10"
"55806","Dangerous Seductress",\N,"1995-08-24"
"55807","Il mulino delle donne di pietra",\N,"1960-08-30"
"55808","Karanlik Sular",\N,"1995-08-25"
"55809","Altin Çocuk",\N,"1966-01-01"
"55810","Beyza'nin kadinlari",\N,"2006-03-17"
"55811","Golgesizler",\N,"2009-02-27"
"55813","Bezeten - Het gat in de muur",\N,"1969-08-15"
"55814","Yaju o kese",\N,"1969-02-22"
"55815","Dolaon oedari",\N,"1974-07-19"
"55816","Brand of Shame",\N,"1968-07-19"
"55817","Chaussette surprise",\N,"1978-06-14"
"55818","Roma violenta",\N,"1975-08-13"
"55819","Rocktober Blood",\N,"1984-01-01"
"55820","Testa t'ammazzo, croce... sei morto... Mi chiamano Alleluja",\N,"1971-04-08"
"55821","Screamtime",\N,"1986-01-01"
"55828","Machismo: 40 Graves for 40 Guns",\N,"1971-07-01"
"55829","Io monaca... per tre carogne e sette peccatrici",\N,"1972-05-25"
"55830","Hissatsu onna kenshi",\N,"1976-01-31"
"55831","Scavengers",\N,"1987-01-08"
"55832","The Challenge",\N,"1982-07-23"
"55833","Shen tui tie shan gong",\N,"1977-09-15"
"55834","Deadly Intentions",\N,"1985-05-19"
"55835","Dangerous Intentions",\N,"1995-01-03"
"55836","Spasms",\N,"1983-11-04"
"55837","92 in the Shade",\N,"1975-08-29"
"55838","Dance of the Dwarfs",\N,"1984-04-13"
"55839","A Reason to Live",\N,"1985-01-07"
"55841","Dominion",\N,\N
"55842","Sergeant York",\N,"1941-07-02"
"55843","High Sierra",\N,"1941-01-21"
"55844","Flatliners",\N,"2017-09-28"
"55845","The Gambler",\N,"2014-11-10"
"55846","Daddy's Boys",\N,"1988-05-21"
"55847","The Falls",\N,"1980-01-01"
"55848","Loveblind",\N,"2000-06-04"
"55849","Forgotten Heroes",\N,"1991-07-03"
"55850","Romancing Sara",\N,"1995-06-02"
"55851","Sinful Intrigue",\N,"1995-07-20"
"55852","T-Force",\N,"1994-03-14"
"55853","Deadlock: A Passion for Murder",\N,"1996-07-02"
"55854","DC 9/11: Time of Crisis",\N,"2003-09-07"
"55855","Animal Instincts",\N,"1992-10-21"
"55858","Dr. Benny",\N,"2003-10-12"
"55859","Hangfire",\N,"1991-01-11"
"55860","Carlo's Wake",\N,"1999-11-19"
"55861","Il mistero dell'isola maledetta",\N,"1965-08-12"
"55882","Da jue dou",\N,"1971-04-21"
"55885","En passion",\N,"1969-11-10"
"55886","Sullivan's Travels",\N,"1941-12-01"
"55887","A Night in the Woods",\N,"2011-08-29"
"55888","Seven Days in Utopia",\N,"2011-09-02"
"55889","Backlot USA",\N,"1976-03-26"
"55890","Myra Breckinridge",\N,"1970-07-24"
"55891","Scarface: Origins of a Hip Hop Classic",\N,"2003-09-30"
"55892","Louie Bluie",\N,"1985-01-01"
"55893","Der Teppich des Grauens",\N,"1962-07-31"
"55894","Munger Road",\N,"2011-09-26"
"55942","Blood or Water",\N,\N
"55943","Night Moves",\N,"2013-08-31"
"55944","Ирония судьбы. Продолжение",\N,"2007-12-21"
"55949","The Brave Bulls",\N,"1951-04-18"
"55952","Mabei shang de fating",\N,"2006-09-07"
"55955","9/11 Mysteries",\N,"2006-09-11"
"55956","The Brain That Changes Itself",\N,"2008-11-27"
"55957","The Collaborator and His Family",\N,"2011-04-09"
"55959","Detention",\N,"2010-01-15"
"55961","Cortigiana di Babilonia",\N,"1954-12-28"
"55962","I moschettieri del mare",\N,"1962-11-28"
"55963","Amok in der Schule - Die Tat des Robert Steinhäuser",\N,"2004-04-21"
"55964","A-Haunting We Will Go",\N,"1942-08-07"
"55965","Super Eruption",\N,"2011-03-08"
"55966","Rosamunde Pilcher: Verlobt, verliebt, verwirrt","81501","2011-09-11"
"55969","Kings and Queens of New York",\N,"2011-01-01"
"55970","Koenigs Kugel - Der deutsche Bildhauer Fritz Koenig im Trümmerfeld von Ground Zero",\N,"2001-12-15"
"55971","Wo die Erde duftet",\N,"2004-08-11"
"55972","The Naked Face",\N,"1984-06-01"
"55973","Covert Affairs",\N,"2010-07-13"
"55974","Ein mörderisches Geschäft",\N,"2011-09-12"
"55975","Bui bun si mun",\N,"1980-01-01"
"55976","Romain Gary - le roman du double",\N,"2010-12-02"
"55977","Monsieur l'abbé",\N,"2010-04-22"
"55978","Das Hirtenlied vom Kaisertal",\N,"1956-12-25"
"55980","Kuai can che",\N,"1984-08-17"
"55981","Der Staatsanwalt hat das Wort: Billig zu verkaufen","81504","1988-04-24"
"55982","Phantom Soldiers",\N,"1987-01-01"
"55983","Am anderen Ende",\N,"2009-10-30"
"55984","Strafstoß",\N,"2008-09-08"
"55985","Hollywood Sex Wars",\N,"2011-12-31"
"55986","Flaschendrehen",\N,"2011-09-06"
"55987","Septyni nematomi zmones",\N,"2005-01-01"
"55990","La Guerre est déclarée",\N,"2011-05-12"
"55995","We Were Once a Fairytale",\N,"2009-07-24"
"55996","Zapreshchennaya realnost",\N,"2009-10-08"
"55997","Mr. Untouchable",\N,"2007-01-01"
"55998","Tom and Jerry & The Wizard of Oz",\N,"2011-08-23"
"55999","Linewatch",\N,"2008-10-02"
"56000","Slumber Party Slaughter",\N,"2012-04-04"
"56001","Engel, die ihre Flügel verbrennen",\N,"1970-09-18"
"56002","Screamers: The Hunting","107399","2009-02-17"
"56003","Rote Lippen, Sadisterotica",\N,"1969-03-28"
"56004","Inside Llewyn Davis",\N,"2013-05-19"
"56006","How Green Was My Valley",\N,"1941-10-28"
"56007","The Palm Beach Story",\N,"1942-11-02"
"56008","Five",\N,"2011-10-10"
"56009","Now, Voyager",\N,"1942-10-22"
"56011","De Heineken ontvoering",\N,"2011-10-26"
"56012","Belka i Strelka. Zvezdnye sobaki",\N,"2010-03-18"
"56034","George Carlin... It's Bad for Ya!",\N,"2008-03-01"
"56035","George Carlin: Life Is Worth Losing",\N,"2005-11-05"
"56036","Dear Brigitte",\N,"1965-04-23"
"56037","Le Mac Remake",\N,\N
"56038","Splinter",\N,"2008-10-31"
"56039","Son of a Lion",\N,"2007-10-06"
"56040","Forced Entry",\N,"1975-01-01"
"56041","Dabide no hoshi: Bishôjo-gari",\N,"1979-10-27"
"56042","Ijô seiai kiroku: Harenchi",\N,"1969-02-21"
"56045","Robin Hood: Ghosts of Sherwood",\N,"2012-05-21"
"56046","По закону",\N,"1926-01-01"
"56048","Britannia Hospital",\N,"1982-05-27"
"56049","The Diary of Anne Frank",\N,"1980-11-17"
"56050","Humain, trop humain",\N,"1975-01-01"
"56051","God's Country",\N,"1986-01-01"
"56052","L'uomo puma",\N,"1980-02-14"
"56053","I miserabili",\N,"1964-04-05"
"56054","Trap on Cougar Mountain",\N,"1972-09-01"
"56055","Resurrezione",\N,"2001-12-26"
"56056","Prigionieri delle tenebre",\N,"1953-03-05"
"56057","Les misérables",\N,"1925-11-25"
"56058","The Incident at Tower 37",\N,"2009-04-04"
"56059","Les misérables",\N,"1934-02-09"
"56060","Remontons les Champs-Élysées",\N,"1938-12-02"
"56061","Les miserables",\N,"1952-08-14"
"56062","Les misérables",\N,"1917-12-04"
"56063","Les misérables",\N,"1935-04-20"
"56066","Fires Were Started",\N,"1943-04-12"
"56067","Berlin - Paris. Die Geschichte der Beate Klarsfeld",\N,"2011-09-08"
"56069","Gintama: Shinyaku Benizakura-Hen",\N,"2010-04-24"
"56070","Wise Guys",\N,"1986-04-18"
"56071","Stickmen",\N,"2001-01-18"
"56072","Kite",\N,"2014-08-28"
"56084","Les misérables",\N,"1995-03-22"
"56085","Los miserables",\N,"1974-02-21"
"56086","Prager Botschaft",\N,"2007-09-23"
"56087","Un lugar en el sol",\N,"1989-07-12"
"56088","Meeting People Is Easy",\N,"1998-11-30"
"56089","Sien nui yau wan",\N,"2011-04-21"
"56091","Et Cetera",\N,"1966-01-01"
"56092","Historia Naturae, Suita",\N,"1967-01-01"
"56093","Zahrada",\N,"1968-01-01"
"56094","Never Back Down 2: The Beatdown","109754","2011-04-08"
"56095","The Man in Grey",\N,"1943-08-06"
"56096","Attwengerfilm",\N,"1995-01-01"
"56097","The Brass Ring",\N,"2009-08-25"
"56098","Unter Schnee",\N,"2011-09-15"
"56099","Nymphomaniac","97931","2013-12-25"
"56100","The Corrections",\N,\N
"56101","Ausgerechnet Sex!",\N,"2011-09-13"
"56145","I Walked with a Zombie",\N,"1943-04-21"
"56146","The Seventh Victim",\N,"1943-08-21"
"56147","Parental Guidance",\N,"2012-12-25"
"56149","Hotte im Paradies",\N,"2002-10-25"
"56151","My last Day without you",\N,"2011-05-14"
"56157","Beetlejuice 2",\N,\N
"56158","Bryantology",\N,\N
"56159","Unholy Night",\N,\N
"56160","Fire Teddy",\N,\N
"56161","Night of the Living",\N,\N
"56162","Wo kou de zong ji",\N,"2011-09-06"
"56175","Ansikte mot ansikte",\N,"1976-04-05"
"56176","Ben and Me",\N,"1953-11-10"
"56177","The String Puppet",\N,"2008-01-01"
"56178","Ore wa matteru ze",\N,"1957-10-22"
"56179","Spin",\N,"2005-01-01"
"56180","Grayskull",\N,\N
"56181","Quiero ser (I want to be...)",\N,"2000-06-24"
"56182","Poussières d'Amérique",\N,"2011-06-06"
"56183","Nuvole, mani",\N,"2009-09-07"
"56184","Témoin indésirable",\N,"2008-04-19"
"56185","Des Königs Fußball jüngster Trabant",\N,"1968-01-01"
"56186","Eintritt zum Paradies um 3 Euro 20",\N,"2008-04-24"
"56187","Alles auf Anfang",\N,"1994-05-26"
"56188","Gardiens de l'ordre",\N,"2010-04-07"
"56189","My Babysitter's a Vampire",\N,"2010-10-09"
"56190","The First Grader",\N,"2010-09-04"
"56191","Moonlighting",\N,"1982-09-18"
"56192","Impunity",\N,"2011-01-01"
"56193","Tidal Wave: No Escape",\N,"1997-05-05"
"56195","Sette pistole per un massacro",\N,"1968-06-17"
"56196","Doc West",\N,"2009-09-07"
"56197","Wie man seinen Ex verlässt",\N,"2003-10-24"
"56199","Nom de code: DP",\N,"2005-01-28"
"56200","Jesus liebt dich",\N,"2008-02-13"
"56201","Malachi's Cove",\N,"1974-11-29"
"56202","Zwischen uns die Berge",\N,"1956-12-21"
"56203","Vatikan - Die verborgene Welt",\N,"2011-01-01"
"56204","The Committee",\N,"1968-01-01"
"56205","De rouille et d'os",\N,"2012-05-17"
"56216","Fame & Fortune",\N,\N
"56217","Rue barbare",\N,"1984-01-04"
"56218","Avec la peau des autres",\N,"1966-08-24"
"56219","In Old Oklahoma",\N,"1943-12-06"
"56220","Mein Bruder, sein Erbe und ich",\N,"2011-09-19"
"56221","Deranged",\N,"1974-02-01"
"56222","Diabolo menthe",\N,"1977-12-14"
"56223","千里走単騎",\N,"2005-10-22"
"56224","La clé sur la porte",\N,"1978-12-13"
"56225","Namus",\N,"1926-04-13"
"56226","Shi zi mo hou shou",\N,"1978-06-10"
"56227","Philip Roth, sans complexe",\N,"2011-09-19"
"56228","Suseonhwa",\N,"2010-10-01"
"56229","Se sei vivo spara",\N,"1967-05-03"
"56230","Women in Cages",\N,"1971-10-20"
"56231","Allegheny Uprising",\N,"1939-11-10"
"56232","Les uns et les autres",\N,"1981-05-27"
"56234","Le caviar rouge",\N,"1986-01-08"
"56235","Confessions of an Eco-Terrorist",\N,"2010-08-25"
"56236","L'affaire",\N,"1994-04-13"
"56239","Kann denn Liebe Sünde sein?",\N,"2011-09-20"
"56241","Von der Macht des Verdächtigens - Eginald Schlattner und das Securitate-Trauma",\N,"2009-08-27"
"56242","Secrets of the Tribe",\N,"2010-01-22"
"56243","Der Staatsanwalt hat das Wort: Rosi fehlt","81504","1988-06-05"
"56244","唐山大地震",\N,"2010-07-22"
"56261","Moderato cantabile",\N,"1960-05-25"
"56263","Himizu",\N,"2011-09-06"
"56264","Untitled Ahmadinedschad Documentary",\N,"2012-01-01"
"56265","Inga Lindström: Die Hochzeit meines Mannes","81500","2011-09-18"
"56266","Der letzte Akt",\N,"2010-01-01"
"56267","Jeder für sich und der Wald gegen alle - Im Kreuzthal",\N,"2010-05-23"
"56268","Solal: Jazz Never Ends",\N,"2008-11-03"
"56269","Freitags um drei",\N,"2008-06-14"
"56271","Das Moorhuhn",\N,\N
"56288","A Glimpse Inside the Mind of Charles Swan III",\N,"2012-11-15"
"56290","Gaslight",\N,"1944-05-04"
"56291","Henry V.",\N,"1944-11-23"
"56292","Untitled Stylianos Kyriakides Biopic",\N,\N
"56293","Europa Report",\N,"2013-06-15"
"56294","Untitled Judas Makkabäus Project",\N,"2012-01-01"
"56295","Abgebrannt",\N,"2011-09-22"
"56296","Misi mókus kalandjai",\N,"1982-01-01"
"56297","It Came from Kuchar",\N,"2009-01-01"
"56298","Book Of Love",\N,"2004-01-01"
"56299","Wildwood",\N,\N
"56300","Monster!",\N,"1999-11-12"
"56302","Иван Грозный","56301","1946-01-01"
"56304","Murder 101",\N,"1991-03-20"
"56305","The Libertines: There Are No Innocent Bystanders",\N,"2011-04-27"
"56310","Heinrich Kieber - Datendieb",\N,"2010-05-07"
"56311","Überfall der Mörderrucksäcke",\N,"2006-05-22"
"56312","Kakkientruppen",\N,"1977-01-01"
"56313","Now You See Him, Now You Don't",\N,"1972-07-07"
"56314","The Computer Wore Tennis Shoes",\N,"1969-12-31"
"56315","The Computer Wore Tennis Shoes",\N,"1995-02-18"
"56316","The Tiger Factory",\N,"2010-05-21"
"56317","Nutbag",\N,"2000-12-13"
"56318","Tenshi no harawata: Akai kyôshitsu","164431","1979-01-06"
"56319","Jokôsei: tenshi no harawata","164431","1978-07-22"
"56320","Tenshi no harawata: Nami","164431","1979-07-07"
"56321","Gou yeung yi sang",\N,"1992-10-22"
"56322","Bôkô honban",\N,"1987-01-01"
"56326","The Battle of San Pietro",\N,"1945-05-03"
"56327","Nightmare",\N,"2005-01-01"
"56328","G.I. Joe. A Real American Hero: The Movie","85680","1987-04-20"
"56329","Das Baby der schwangeren Toten",\N,"1994-01-01"
"56330","Schlag weiter, kleines Kinderherz!",\N,"1995-04-12"
"56331","Die Totenschmecker",\N,"1979-02-22"
"56332","Sat sat yan, tiu tiu mo",\N,"1998-03-21"
"56334","Brutal Relax",\N,"2010-01-01"
"56335","Snowboard Academy",\N,"1996-01-01"
"56337","Terminal Force",\N,"1989-01-01"
"56341","Galaxis",\N,"1995-01-01"
"56342","Mission Of Justice",\N,"1992-01-01"
"56343","Chez Gino",\N,"2011-03-27"
"56344","The Hustle",\N,"2008-04-05"
"56345","Mutual Appreciation",\N,"2005-04-22"
"56346","Compelling Evidence",\N,"1995-01-01"
"56347","Bikini Frankenstein",\N,"2010-01-18"
"56348","Voodoo Dollz",\N,"2008-12-04"
"56349","Stuck on You!",\N,"1982-05-14"
"56350","Nacht der Gaukler",\N,"1996-01-01"
"56353","City of Mist",\N,\N
"56355","The Lost Weekend",\N,"1945-11-16"
"56356","The Railway Man",\N,"2013-09-06"
"56358","Burning Man",\N,"2011-09-10"
"56359","Savage Messiah",\N,"1972-09-01"
"56361","Ren Shan Ren Hai",\N,"2011-09-01"
"56362","Tao jie",\N,"2011-09-05"
"56363","Serbuan maut",\N,"2011-09-08"
"56364","Enid",\N,"2009-09-25"
"56365","Pioniere in Ingolstadt",\N,"1971-01-01"
"56366","Jumping Off Bridges",\N,"2006-01-01"
"56368","Da hält die Welt den Atem an",\N,"1927-05-24"
"56369","Ils ont vingt ans",\N,"1950-12-12"
"56370","Le fantôme du Moulin-Rouge",\N,"1925-03-13"
"56372","UFO In Her Eyes",\N,"2011-10-06"
"56373","Wu gong zhou",\N,"1982-10-29"
"56376","Pommes essen",\N,"2012-07-12"
"56380","Prologue",\N,"2004-01-01"
"56381","D'où viens-tu Johnny",\N,"1963-10-30"
"56385","Amai yoru no hate",\N,"1961-01-01"
"56386","Ich und Du",\N,"1953-11-27"
"56387","1991: The Year Punk Broke",\N,"1992-01-01"
"56389","Eye in the Sky",\N,"2015-09-11"
"56390","Młyn i krzyż",\N,"2011-01-23"
"56392","Virtuality",\N,"2009-06-26"
"56393","True Justice: Dark Vengeance","112350","2011-01-01"
"56394","Sparkle",\N,"2012-08-17"
"56395","Snowmen",\N,"2010-04-24"
"56396","Seasons of Gray",\N,"2013-09-01"
"56397","Vom Ende der Liebe",\N,"2011-09-21"
"56398","Good Bye, Mubarak!",\N,"2011-09-21"
"56399","Sternzeichen",\N,"2003-03-06"
"56400","Le journal d'Esther",\N,"2010-08-22"
"56401","Familie macht glücklich",\N,"2011-09-23"
"56402","King Cobra",\N,"1999-04-27"
"56403","Messiah of Evil",\N,"1973-01-01"
"56405","Exposure",\N,"2001-12-23"
"56406","Fast perfekt verlobt",\N,"2003-04-17"
"56407","Who Killed Atlanta's Children?",\N,"2000-07-16"
"56409","Feindberührung",\N,"2010-01-01"
"56410","Saitai",\N,"2010-01-01"
"56412","Voir le pays du matin calme",\N,"2011-09-23"
"56416","The Double 0 Kid",\N,"1992-01-01"
"56417","I Ragazzi del massacro",\N,"1969-12-30"
"56418","Murder on the Moon",\N,"1989-01-01"
"56421","In the Shadow of Kilimanjaro",\N,"1986-01-01"
"56424","Food Matters",\N,"2008-05-30"
"56425","The Love Thief",\N,"1916-12-17"
"56426","A Heart's Revenge",\N,"1918-01-20"
"56427","Samson and Delilah",\N,"1949-12-21"
"56428","A Tale of Two Cities",\N,"1917-03-11"
"56429","The Painted Desert",\N,"1931-03-07"
"56430","The Gunfighter",\N,"1923-09-02"
"56431","Cleopatra",\N,"1934-10-05"
"56432","A Perfect Crime",\N,"1921-03-05"
"56433","Whores' Glory",\N,"2011-09-09"
"56435","Jazz on a Summer's Day",\N,"1960-01-01"
"56436","Amadeus Mozart",\N,"1996-03-02"
"56441","Tenshi no harawata: Akai inga","164431","1981-12-25"
