"movie_id","last_update"
"44037","2011-03-27 12:19:44"
"44038","2010-12-18 13:00:51"
"44039","2010-12-18 13:07:23"
"44040","2010-12-18 13:46:59"
"44041","2010-12-18 13:44:17"
"44042","2010-12-18 14:10:51"
"44043","2010-12-18 15:55:56"
"44044","2010-12-18 23:49:01"
"44045","2010-12-19 00:12:56"
"44046","2010-12-19 00:20:42"
"44047","2010-12-19 00:36:06"
"44048","2010-12-19 00:56:03"
"44050","2010-12-21 15:34:19"
"44051","2010-12-19 12:14:49"
"44052","2010-12-19 13:45:21"
"44053","2010-12-19 13:40:17"
"44054","2010-12-19 14:02:16"
"44055","2010-12-19 14:20:28"
"44056","2010-12-19 14:41:07"
"44057","2010-12-19 14:59:44"
"44058","2010-12-23 18:36:03"
"44059","2010-12-19 20:13:52"
"44060","2010-12-20 08:14:40"
"44062","2010-12-20 09:29:10"
"44063","2019-11-25 16:54:00"
"44064","2010-12-20 10:17:48"
"44065","2022-10-03 21:35:25"
"44071","2022-01-30 16:22:45"
"44072","2010-12-21 15:31:59"
"44073","2010-12-20 15:04:41"
"44074","2010-12-20 15:32:41"
"44075","2019-11-28 12:44:04"
"44076","2010-12-20 15:47:42"
"44077","2021-12-12 23:47:52"
"44078","2014-12-07 23:59:28"
"44079","2010-12-21 09:59:45"
"44080","2020-05-01 09:30:22"
"44081","2010-12-21 09:47:07"
"44083","2010-12-21 10:18:00"
"44084","2019-11-09 14:44:07"
"44085","2010-12-21 10:37:32"
"44086","2010-12-21 10:26:06"
"44087","2022-09-12 10:30:20"
"44088","2010-12-21 10:54:49"
"44089","2010-12-21 11:43:30"
"44090","2021-08-17 21:57:32"
"44091","2021-01-04 23:46:35"
"44092","2010-12-21 14:04:40"
"44094","2010-12-21 14:40:35"
"44095","2010-12-21 14:49:56"
"44096","2010-12-21 14:55:59"
"44097","2010-12-21 15:01:25"
"44098","2019-06-14 22:52:46"
"44099","2010-12-21 16:23:31"
"44100","2010-12-21 16:38:31"
"44101","2010-12-21 16:52:23"
"44104","2023-09-13 21:33:38"
"44105","2010-12-21 17:16:26"
"44110","2010-12-21 23:10:40"
"44111","2010-12-21 23:45:27"
"44112","2022-03-24 22:07:52"
"44114","2021-11-02 16:39:21"
"44116","2010-12-30 22:21:38"
"44119","2016-01-14 20:34:33"
"44120","2011-01-24 12:58:35"
"44121","2010-12-22 13:05:17"
"44122","2010-12-22 14:28:57"
"44123","2010-12-22 14:44:06"
"44124","2010-12-22 14:54:40"
"44125","2010-12-22 22:39:48"
"44126","2010-12-22 22:18:33"
"44127","2022-10-02 10:43:15"
"44128","2010-12-22 21:56:47"
"44129","2010-12-22 22:27:46"
"44131","2010-12-22 17:22:17"
"44132","2011-01-08 11:31:20"
"44133","2011-01-28 15:29:22"
"44134","2010-12-24 02:09:23"
"44137","2019-06-14 14:52:25"
"44138","2010-12-23 10:45:20"
"44139","2011-01-09 11:05:41"
"44140","2010-12-23 11:14:50"
"44141","2010-12-23 11:41:47"
"44142","2010-12-23 11:39:36"
"44143","2010-12-23 11:52:08"
"44144","2011-01-06 10:31:11"
"44145","2010-12-23 12:12:20"
"44146","2011-08-12 22:55:50"
"44147","2010-12-23 12:36:28"
"44150","2010-12-23 12:59:43"
"44151","2010-12-23 13:34:23"
"44152","2010-12-23 13:58:24"
"44153","2010-12-23 14:10:35"
"44154","2010-12-23 14:18:05"
"44155","2010-12-23 14:27:53"
"44157","2014-04-22 22:20:25"
"44158","2010-12-23 14:46:35"
"44159","2010-12-23 16:00:39"
"44160","2022-12-12 16:48:16"
"44161","2010-12-23 18:29:08"
"44162","2011-01-18 13:27:36"
"44163","2010-12-23 18:50:18"
"44164","2023-08-08 20:22:04"
"44165","2010-12-23 19:19:10"
"44167","2010-12-23 19:47:53"
"44168","2010-12-23 19:39:26"
"44169","2010-12-24 02:43:22"
"44170","2010-12-23 20:11:07"
"44171","2010-12-23 20:17:21"
"44173","2010-12-24 00:52:34"
"44176","2010-12-24 10:52:31"
"44177","2010-12-24 11:52:18"
"44178","2010-12-24 11:56:02"
"44179","2010-12-24 12:16:55"
"44180","2010-12-24 12:37:43"
"44181","2010-12-24 12:44:20"
"44182","2019-03-23 13:01:36"
"44183","2010-12-24 13:16:39"
"44184","2010-12-24 15:36:33"
"44185","2010-12-24 16:35:53"
"44186","2010-12-24 17:11:29"
"44187","2010-12-24 18:43:56"
"44188","2010-12-24 20:03:09"
"44189","2010-12-25 00:13:11"
"44190","2010-12-25 11:29:14"
"44191","2010-12-25 12:02:11"
"44192","2021-11-03 10:23:33"
"44193","2010-12-25 12:39:27"
"44195","2010-12-25 12:52:48"
"44196","2010-12-25 12:58:26"
"44197","2010-12-25 15:43:03"
"44198","2010-12-25 19:29:33"
"44199","2010-12-25 21:55:26"
"44200","2010-12-26 10:07:36"
"44204","2010-12-26 13:42:36"
"44205","2010-12-26 14:03:27"
"44206","2010-12-26 14:00:28"
"44207","2010-12-26 15:04:22"
"44209","2010-12-26 15:11:08"
"44210","2010-12-26 15:25:08"
"44211","2010-12-26 15:48:52"
"44212","2010-12-26 16:05:03"
"44213","2010-12-26 16:29:16"
"44215","2010-12-26 16:50:53"
"44217","2010-12-26 18:19:01"
"44218","2010-12-26 21:41:40"
"44219","2010-12-26 22:04:15"
"44220","2010-12-27 14:57:30"
"44221","2010-12-27 10:40:07"
"44222","2010-12-27 10:44:40"
"44223","2010-12-27 12:07:45"
"44224","2010-12-27 15:15:59"
"44225","2010-12-27 15:36:31"
"44227","2010-12-27 20:46:20"
"44228","2010-12-27 21:14:31"
"44229","2010-12-30 18:39:14"
"44230","2010-12-28 10:04:10"
"44231","2012-04-22 10:27:26"
"44232","2010-12-28 11:33:03"
"44233","2010-12-28 10:40:32"
"44234","2010-12-28 10:49:55"
"44236","2010-12-28 11:51:00"
"44237","2010-12-28 13:27:49"
"44239","2012-11-07 19:55:22"
"44244","2010-12-28 14:37:34"
"44245","2010-12-28 15:32:54"
"44246","2010-12-28 15:28:31"
"44248","2010-12-28 15:44:11"
"44251","2011-01-18 12:58:18"
"44252","2013-10-28 17:20:17"
"44253","2015-01-14 15:12:47"
"44255","2010-12-31 14:13:32"
"44258","2010-12-29 09:33:01"
"44259","2010-12-28 17:18:26"
"44261","2010-12-28 18:42:21"
"44262","2010-12-28 18:50:28"
"44263","2010-12-28 18:59:46"
"44264","2010-12-28 19:06:34"
"44273","2011-02-16 14:10:03"
"44274","2011-01-25 14:25:53"
"44284","2016-06-09 10:01:52"
"44291","2010-12-28 23:16:23"
"44292","2013-04-08 01:20:07"
"44293","2010-12-29 00:44:05"
"44294","2010-12-29 09:47:55"
"44295","2010-12-29 09:55:30"
"44296","2010-12-29 10:06:38"
"44297","2010-12-29 10:19:40"
"44298","2010-12-29 10:36:08"
"44300","2010-12-29 10:43:54"
"44301","2010-12-29 10:51:10"
"44303","2010-12-29 11:01:32"
"44305","2010-12-29 11:17:55"
"44309","2010-12-30 15:19:36"
"44311","2010-12-29 11:41:41"
"44314","2010-12-29 11:45:08"
"44332","2010-12-29 12:23:07"
"44333","2010-12-29 12:38:46"
"44334","2010-12-29 12:47:26"
"44335","2010-12-29 12:56:06"
"44336","2018-04-04 17:09:51"
"44370","2010-12-29 14:52:33"
"44371","2010-12-29 15:17:13"
"44373","2010-12-29 16:00:05"
"44374","2010-12-30 12:09:52"
"44375","2010-12-29 16:44:52"
"44376","2010-12-29 16:19:56"
"44377","2010-12-29 16:44:16"
"44378","2010-12-29 16:51:37"
"44384","2010-12-29 17:25:58"
"44385","2010-12-29 17:32:33"
"44386","2010-12-29 17:38:13"
"44387","2010-12-29 17:59:15"
"44388","2011-01-03 14:14:08"
"44389","2010-12-29 18:19:06"
"44391","2010-12-30 00:37:18"
"44414","2010-12-30 10:40:32"
"44453","2019-04-11 08:21:28"
"44466","2010-12-30 12:41:59"
"44467","2010-12-30 12:33:55"
"44468","2010-12-30 12:38:03"
"44469","2010-12-30 12:54:41"
"44470","2023-02-05 22:07:27"
"44471","2010-12-30 13:23:41"
"44472","2010-12-30 13:43:42"
"44473","2011-08-25 12:11:34"
"44474","2010-12-30 13:58:51"
"44476","2010-12-30 14:17:10"
"44477","2010-12-30 14:19:46"
"44478","2010-12-30 14:24:16"
"44480","2010-12-30 14:31:54"
"44482","2010-12-30 14:40:13"
"44483","2010-12-30 16:23:01"
"44485","2010-12-30 17:17:19"
"44486","2010-12-30 17:40:41"
"44487","2010-12-30 18:00:17"
"44488","2010-12-30 18:17:26"
"44489","2010-12-31 16:54:41"
"44496","2010-12-31 10:48:09"
"44510","2010-12-31 11:07:45"
"44518","2011-02-23 19:30:18"
"44535","2010-12-31 12:23:43"
"44536","2010-12-31 13:43:00"
"44537","2010-12-31 14:29:28"
"44538","2011-04-19 18:34:46"
"44539","2018-09-15 21:29:57"
"44540","2011-01-01 13:24:58"
"44541","2011-01-01 13:34:52"
"44542","2011-01-01 13:41:59"
"44543","2011-01-01 13:49:56"
"44544","2011-01-01 13:49:38"
"44545","2011-01-01 14:04:02"
"44548","2011-01-01 14:15:07"
"44549","2011-01-01 14:29:53"
"44550","2011-01-01 14:31:30"
"44551","2011-01-01 14:40:31"
"44552","2011-01-01 15:05:21"
"44553","2011-01-01 15:20:27"
"44554","2011-01-01 16:00:57"
"44555","2011-01-01 16:12:33"
"44564","2022-06-03 22:32:16"
"44565","2011-01-01 17:15:51"
"44566","2011-01-01 17:26:24"
"44567","2011-01-01 17:31:29"
"44568","2011-01-01 17:36:19"
"44569","2011-01-01 19:34:44"
"44570","2011-01-01 19:50:36"
"44571","2011-01-01 20:16:41"
"44572","2011-01-01 20:23:29"
"44573","2011-01-01 20:37:14"
"44574","2011-01-01 22:36:11"
"44575","2011-01-01 23:00:06"
"44577","2011-01-01 23:47:14"
"44578","2011-01-02 11:49:20"
"44579","2011-01-02 11:19:09"
"44580","2011-01-02 11:01:03"
"44581","2011-01-02 11:52:43"
"44603","2011-01-09 08:17:16"
"44604","2011-01-16 21:51:38"
"44605","2011-01-23 08:36:37"
"44606","2013-07-24 10:25:18"
"44607","2011-02-04 16:30:35"
"44608","2011-08-11 20:19:39"
"44609","2011-08-11 20:26:36"
"44610","2013-11-17 08:32:40"
"44611","2011-08-26 06:10:20"
"44612","2011-09-02 10:21:11"
"44613","2011-09-09 06:58:08"
"44632","2011-01-02 13:11:31"
"44635","2011-01-02 15:43:52"
"44639","2011-01-02 13:53:29"
"44640","2011-01-02 14:15:59"
"44641","2013-09-11 21:43:40"
"44642","2011-01-02 14:45:33"
"44643","2011-01-02 14:51:32"
"44644","2011-01-02 15:14:49"
"44646","2018-01-03 17:33:23"
"44654","2014-12-22 08:58:16"
"44655","2011-01-02 18:57:38"
"44656","2011-01-02 23:29:10"
"44657","2011-01-03 00:51:04"
"44660","2011-01-03 09:36:01"
"44661","2011-12-29 22:32:27"
"44663","2011-01-08 20:58:56"
"44664","2011-01-03 11:14:43"
"44669","2011-01-03 10:55:36"
"44671","2011-01-03 11:07:01"
"44672","2011-01-03 11:33:14"
"44673","2011-01-03 11:48:07"
"44674","2023-04-07 17:42:54"
"44677","2011-01-03 13:41:07"
"44679","2011-01-03 12:57:00"
"44680","2011-01-03 13:00:41"
"44681","2020-05-05 21:31:07"
"44682","2011-01-03 14:25:22"
"44684","2014-03-26 00:16:05"
"44685","2011-01-03 14:50:35"
"44686","2014-03-26 00:16:23"
"44688","2011-01-03 15:07:34"
"44689","2019-04-10 15:41:29"
"44691","2011-01-03 19:19:34"
"44693","2019-11-08 12:43:45"
"44695","2020-12-30 03:15:04"
"44697","2011-01-03 16:40:14"
"44698","2011-01-03 17:23:17"
"44699","2011-01-03 17:45:29"
"44703","2011-01-06 17:14:00"
"44706","2014-10-26 16:02:18"
"44709","2012-01-28 22:36:36"
"44710","2011-01-18 06:51:30"
"44711","2011-01-25 07:06:12"
"44712","2011-02-15 06:38:58"
"44713","2011-02-22 07:38:04"
"44714","2011-03-01 06:43:25"
"44715","2011-03-08 06:33:45"
"44716","2011-03-15 07:58:13"
"44717","2011-03-22 10:12:46"
"44718","2012-03-08 10:03:36"
"44730","2011-01-11 06:58:53"
"44731","2011-01-18 06:58:17"
"44732","2011-01-25 07:13:16"
"44733","2011-02-01 09:34:27"
"44734","2011-02-08 06:56:35"
"44735","2011-02-15 06:46:23"
"44736","2011-02-22 07:45:14"
"44737","2011-01-04 08:31:24"
"44738","2019-09-01 13:15:22"
"44739","2020-12-30 02:42:43"
"44740","2014-09-19 20:56:40"
"44741","2011-01-06 09:53:09"
"44744","2020-05-22 20:26:25"
"44745","2011-01-04 11:26:31"
"44746","2011-01-04 11:10:42"
"44747","2011-01-04 11:48:20"
"44748","2012-05-13 14:17:45"
"44754","2011-01-04 14:43:18"
"44761","2018-12-17 11:39:07"
"44764","2011-01-04 16:00:20"
"44765","2011-01-04 15:56:03"
"44766","2011-01-04 16:37:07"
"44767","2012-10-20 08:08:24"
"44768","2012-07-28 17:28:34"
"44769","2011-01-04 17:13:57"
"44773","2011-01-04 18:38:42"
"44774","2011-01-04 19:00:50"
"44775","2011-02-11 21:56:49"
"44776","2011-01-04 19:50:52"
"44777","2011-01-04 22:16:32"
"44778","2021-06-08 17:58:53"
"44779","2011-01-04 22:34:20"
"44806","2020-12-30 02:55:59"
"44807","2011-01-05 08:51:24"
"44808","2011-01-05 09:37:51"
"44810","2020-12-30 23:30:20"
"44811","2011-01-05 10:18:03"
"44812","2020-12-30 02:53:16"
"44813","2011-03-22 11:30:26"
"44814","2011-01-05 10:56:33"
"44815","2011-01-05 11:04:47"
"44816","2011-01-05 11:17:07"
"44818","2017-01-01 21:45:14"
"44819","2011-01-05 12:01:23"
"44820","2011-01-05 12:44:35"
"44821","2011-05-05 15:23:15"
"44822","2011-01-05 14:13:51"
"44823","2011-01-05 15:02:05"
"44824","2011-01-05 15:20:47"
"44825","2011-01-05 15:58:04"
"44826","2011-01-05 16:12:31"
"44827","2011-01-05 16:25:57"
"44829","2012-11-16 23:54:44"
"44830","2011-01-05 22:00:38"
"44832","2011-01-12 16:21:04"
"44847","2011-01-06 10:22:15"
"44848","2011-01-06 10:41:40"
"44849","2020-07-14 16:22:14"
"44853","2011-01-06 12:51:04"
"44857","2011-01-06 12:43:30"
"44861","2011-01-06 12:54:31"
"44863","2011-01-06 13:34:06"
"44864","2019-10-10 08:37:10"
"44865","2011-01-06 13:40:46"
"44867","2011-01-06 14:01:18"
"44868","2020-12-30 01:20:20"
"44870","2019-09-03 09:31:14"
"44871","2016-12-09 11:27:47"
"44872","2011-01-06 16:37:05"
"44873","2011-01-06 16:54:31"
"44874","2011-01-06 17:45:02"
"44876","2011-01-06 18:34:55"
"44877","2014-11-24 23:15:41"
"44880","2011-04-20 08:01:39"
"44883","2011-01-06 18:51:58"
"44884","2011-01-06 19:38:47"
"44885","2011-01-06 19:39:54"
"44889","2011-03-31 13:31:54"
"44900","2011-01-06 21:07:31"
"44902","2011-01-06 22:34:05"
"44904","2011-01-06 22:56:21"
"44907","2011-01-24 13:06:55"
"44908","2011-01-24 13:36:51"
"44909","2011-01-07 09:26:56"
"44910","2011-02-06 00:58:36"
"44911","2011-01-20 08:03:19"
"44913","2011-01-19 08:02:27"
"44915","2011-01-21 07:50:43"
"44938","2011-01-07 10:41:04"
"44957","2019-09-27 19:32:41"
"44981","2022-08-19 09:39:24"
"44982","2011-01-07 11:11:25"
"44983","2011-01-07 11:21:26"
"44984","2013-05-18 09:08:11"
"44985","2016-10-25 15:29:35"
"44986","2020-12-30 02:52:16"
"44997","2011-07-15 07:12:56"
"45000","2011-01-07 12:33:53"
"45022","2011-01-07 12:46:23"
"45023","2011-01-09 15:53:06"
"45024","2020-05-18 14:40:37"
"45025","2011-01-07 15:43:01"
"45026","2011-01-07 16:16:34"
"45029","2011-01-07 17:50:04"
"45030","2011-01-07 18:02:05"
"45031","2011-01-07 23:16:09"
"45033","2011-04-12 19:25:27"
"45034","2011-01-08 11:07:39"
"45035","2011-01-08 11:14:22"
"45036","2011-01-08 11:15:12"
"45037","2022-05-28 10:09:44"
"45038","2011-01-08 11:34:22"
"45039","2011-01-08 11:57:04"
"45040","2011-01-09 17:21:05"
"45041","2011-01-08 13:30:24"
"45042","2011-01-08 13:45:21"
"45043","2011-01-08 13:55:06"
"45045","2011-01-08 13:56:05"
"45049","2011-01-18 11:41:11"
"45067","2021-06-21 22:26:52"
"45068","2011-01-08 15:51:25"
"45069","2011-01-08 15:54:49"
"45070","2011-01-08 16:05:53"
"45072","2011-01-09 11:45:12"
"45074","2011-01-09 11:26:25"
"45075","2011-01-08 21:38:47"
"45077","2011-01-09 10:16:58"
"45078","2011-01-09 11:13:02"
"45083","2011-08-17 13:00:31"
"45084","2011-01-09 12:50:22"
"45086","2011-01-09 13:07:08"
"45088","2011-01-09 13:25:28"
"45089","2011-01-09 14:17:47"
"45092","2011-01-09 14:57:11"
"45093","2011-01-09 16:25:34"
"45094","2011-01-15 17:44:00"
"45095","2011-01-09 16:39:21"
"45096","2011-01-15 17:44:32"
"45097","2011-05-04 08:50:04"
"45098","2011-01-09 17:01:25"
"45100","2011-01-09 18:21:10"
"45102","2011-01-09 21:13:53"
"45103","2011-01-09 22:19:56"
"45104","2011-08-31 07:25:32"
"45125","2012-12-16 13:29:27"
"45126","2011-01-10 09:05:19"
"45127","2011-01-13 14:35:38"
"45139","2011-01-10 10:59:03"
"45141","2012-05-05 12:06:20"
"45143","2011-01-10 11:29:38"
"45145","2019-09-04 14:55:41"
"45146","2011-01-10 12:19:50"
"45154","2021-12-08 21:09:02"
"45155","2011-06-02 22:40:07"
"45158","2011-02-11 16:01:51"
"45159","2011-02-10 16:59:42"
"45160","2011-02-11 16:10:57"
"45161","2011-02-11 18:28:38"
"45162","2011-02-10 17:42:19"
"45163","2011-02-10 16:53:38"
"45164","2011-01-10 15:02:59"
"45165","2011-06-02 22:49:39"
"45166","2011-06-02 22:54:27"
"45168","2011-02-01 17:00:22"
"45169","2022-02-01 23:20:58"
"45171","2011-09-14 13:26:05"
"45173","2011-01-10 21:06:55"
"45175","2011-01-10 23:27:58"
"45176","2011-01-10 23:36:51"
"45177","2011-01-11 00:15:09"
"45204","2011-01-11 09:38:01"
"45205","2021-11-04 23:14:25"
"45206","2020-06-30 20:38:41"
"45207","2011-01-11 11:49:03"
"45208","2011-01-11 11:58:06"
"45209","2011-01-11 12:32:42"
"45210","2011-01-11 13:54:39"
"45211","2011-01-11 12:05:52"
"45212","2011-01-11 12:12:15"
"45213","2011-01-11 12:21:37"
"45215","2022-05-04 18:32:46"
"45222","2011-01-11 12:56:25"
"45223","2011-01-11 13:01:56"
"45224","2011-01-11 13:11:33"
"45225","2011-01-11 13:20:34"
"45226","2011-01-11 14:17:32"
"45227","2011-01-11 14:24:25"
"45228","2011-01-11 14:28:37"
"45229","2011-01-11 14:37:11"
"45230","2011-01-11 14:43:58"
"45232","2011-01-11 14:52:41"
"45235","2011-01-11 15:29:42"
"45236","2011-01-11 15:53:37"
"45237","2011-01-11 16:06:47"
"45238","2011-01-11 21:22:20"
"45239","2011-01-11 23:42:15"
"45265","2020-06-30 20:39:10"
"45266","2011-01-12 11:18:12"
"45267","2020-11-15 01:06:22"
"45268","2011-01-12 12:59:11"
"45269","2011-01-12 14:02:11"
"45271","2011-01-12 12:26:21"
"45272","2011-01-12 12:31:51"
"45273","2011-01-12 12:43:27"
"45274","2011-01-17 15:11:32"
"45275","2011-01-12 13:28:06"
"45276","2021-05-15 18:55:50"
"45277","2011-01-12 13:54:27"
"45278","2011-01-12 14:11:14"
"45279","2022-04-30 20:52:01"
"45280","2011-01-12 14:30:51"
"45281","2011-01-12 14:43:00"
"45282","2011-01-12 14:48:47"
"45283","2011-01-12 14:49:56"
"45285","2011-01-12 15:03:25"
"45286","2011-01-12 15:24:03"
"45287","2011-01-12 15:47:02"
"45288","2011-01-12 17:16:27"
"45290","2011-01-12 21:33:22"
"45291","2011-01-12 23:42:21"
"45307","2011-01-13 09:55:31"
"45308","2011-01-13 10:26:02"
"45309","2020-12-30 02:56:27"
"45310","2011-01-13 12:35:36"
"45311","2011-01-13 12:16:54"
"45312","2011-01-13 13:12:59"
"45314","2011-01-13 13:33:57"
"45319","2011-01-13 15:25:41"
"45323","2022-02-22 16:12:35"
"45324","2011-02-22 00:22:05"
"45325","2011-01-13 20:55:25"
"45329","2011-01-13 21:28:38"
"45331","2011-01-14 02:40:02"
"45334","2011-01-19 12:05:00"
"45336","2011-01-14 09:17:09"
"45337","2016-04-23 15:22:30"
"45338","2011-01-14 10:25:13"
"45339","2011-01-14 16:52:33"
"45341","2012-05-30 15:44:43"
"45344","2011-01-14 16:21:00"
"45346","2011-01-14 16:45:21"
"45347","2011-01-14 17:53:50"
"45348","2011-01-14 17:58:51"
"45349","2020-06-30 20:30:02"
"45351","2011-01-15 13:50:08"
"45352","2011-01-15 14:31:18"
"45353","2011-01-15 14:08:05"
"45354","2011-01-15 14:16:18"
"45355","2011-01-15 14:35:13"
"45356","2011-01-15 14:39:32"
"45357","2011-01-15 14:47:04"
"45358","2011-01-15 14:51:35"
"45365","2011-09-09 18:15:55"
"45367","2011-01-16 02:39:29"
"45368","2011-01-16 11:04:04"
"45369","2011-01-16 11:13:55"
"45370","2011-01-16 11:23:43"
"45371","2011-01-16 11:31:54"
"45373","2011-01-16 11:52:43"
"45374","2011-01-16 12:45:19"
"45375","2011-01-16 13:03:58"
"45378","2011-01-16 13:08:44"
"45380","2011-01-16 18:27:08"
"45381","2011-01-16 18:35:32"
"45382","2011-01-16 18:47:54"
"45383","2011-01-16 18:58:21"
"45386","2013-01-06 16:12:46"
"45388","2011-01-17 07:43:17"
"45389","2011-01-17 08:06:22"
"45392","2016-06-28 05:09:08"
"45395","2011-01-17 11:11:58"
"45396","2011-01-17 11:33:50"
"45397","2011-01-17 12:01:32"
"45398","2011-01-17 12:23:47"
"45399","2011-01-17 12:39:05"
"45401","2011-01-17 13:01:19"
"45402","2011-01-17 13:15:14"
"45403","2011-01-17 13:38:11"
"45404","2011-01-17 13:55:20"
"45405","2011-01-17 14:18:10"
"45406","2011-01-17 14:46:10"
"45409","2011-01-17 15:40:52"
"45410","2011-01-17 15:52:37"
"45411","2011-01-17 16:10:41"
"45412","2011-01-17 16:50:53"
"45413","2011-01-19 15:04:39"
"45414","2011-01-18 06:47:19"
"45415","2019-09-11 04:56:07"
"45416","2011-01-18 09:28:47"
"45417","2011-01-18 09:32:33"
"45418","2011-01-18 09:37:13"
"45419","2011-09-08 07:42:19"
"45420","2017-10-24 16:09:22"
"45421","2011-01-18 14:08:00"
"45422","2011-01-18 13:52:26"
"45423","2011-01-18 12:49:39"
"45425","2011-01-18 13:40:22"
"45426","2011-01-18 13:55:51"
"45431","2011-01-18 14:47:57"
"45432","2019-11-01 16:20:44"
"45434","2019-11-28 12:56:50"
"45435","2011-01-18 15:45:37"
"45436","2022-10-24 14:38:55"
"45438","2013-01-08 17:24:41"
"45441","2011-01-18 17:58:06"
"45442","2021-04-27 23:27:03"
"45443","2011-01-18 16:01:02"
"45444","2011-01-18 16:06:29"
"45445","2011-01-18 16:13:14"
"45446","2011-01-18 16:16:46"
"45447","2011-01-18 16:16:44"
"45491","2020-12-30 01:45:46"
"45492","2022-08-04 16:00:49"
"45493","2022-12-31 14:03:19"
"45495","2011-01-19 09:12:59"
"45496","2023-04-10 22:35:34"
"45497","2011-09-03 13:09:53"
"45498","2020-10-11 17:11:58"
"45499","2019-10-01 16:50:03"
"45500","2020-08-24 10:31:33"
"45501","2020-06-30 20:18:51"
"45502","2011-01-19 10:23:44"
"45503","2011-01-19 10:17:59"
"45505","2011-01-19 10:40:57"
"45506","2011-01-19 10:48:48"
"45507","2020-07-14 16:22:35"
"45509","2011-01-19 10:44:54"
"45510","2011-01-19 10:58:07"
"45511","2011-01-19 11:22:04"
"45512","2011-01-19 11:09:47"
"45513","2020-12-30 23:39:27"
"45514","2011-01-19 11:16:56"
"45515","2011-01-19 11:29:05"
"45516","2019-04-26 15:48:44"
"45517","2011-01-19 11:25:22"
"45518","2011-01-19 11:37:06"
"45519","2019-06-23 16:54:27"
"45520","2011-01-19 11:52:31"
"45521","2011-01-19 11:57:10"
"45522","2011-01-19 12:20:05"
"45523","2016-04-28 13:37:34"
"45526","2011-01-19 12:49:18"
"45527","2011-01-19 12:41:11"
"45528","2023-02-24 13:44:19"
"45529","2011-01-19 13:39:07"
"45530","2011-01-19 13:44:51"
"45531","2011-01-19 13:59:13"
"45533","2011-01-19 14:15:34"
"45534","2011-01-19 15:34:07"
"45536","2011-01-19 14:41:33"
"45537","2011-01-19 15:00:50"
"45539","2011-01-19 15:10:44"
"45541","2011-01-19 15:41:57"
"45542","2011-01-19 16:00:16"
"45545","2011-01-19 16:05:36"
"45546","2011-02-23 10:11:29"
"45548","2011-01-19 16:22:06"
"45550","2012-07-28 17:24:11"
"45551","2011-02-14 11:34:12"
"45552","2011-01-19 23:04:58"
"45554","2011-01-24 21:45:04"
"45556","2020-12-30 01:49:54"
"45557","2022-08-24 20:15:54"
"45558","2013-09-14 11:44:24"
"45559","2013-09-11 21:44:21"
"45613","2015-01-13 10:24:22"
"45645","2011-01-20 13:28:08"
"45646","2011-01-20 13:46:44"
"45647","2011-01-20 13:52:54"
"45648","2011-01-20 14:10:53"
"45649","2011-01-20 14:30:09"
"45650","2011-01-20 14:52:42"
"45651","2011-01-20 15:38:48"
"45653","2011-01-20 16:34:24"
"45654","2013-11-18 11:49:05"
"45655","2011-01-20 17:45:49"
"45657","2011-01-20 17:51:46"
"45659","2011-01-20 19:49:39"
"45660","2022-12-31 15:38:48"
"45663","2011-01-21 08:10:03"
"45664","2020-09-27 01:45:31"
"45666","2011-01-30 09:51:03"
"45667","2011-01-30 09:50:08"
"45668","2011-02-06 09:20:16"
"45669","2011-02-05 12:45:19"
"45670","2011-02-12 09:20:49"
"45671","2011-02-12 10:03:51"
"45672","2011-02-19 11:48:44"
"45673","2019-10-01 16:46:20"
"45674","2011-02-19 12:34:27"
"45676","2014-03-05 11:55:15"
"45677","2011-01-21 10:00:14"
"45679","2011-01-21 10:01:55"
"45680","2011-01-21 10:20:11"
"45681","2013-01-19 12:50:33"
"45685","2011-01-21 11:17:34"
"45686","2019-05-12 15:40:10"
"45687","2011-01-21 12:53:10"
"45688","2011-01-21 13:22:14"
"45689","2011-01-21 14:21:10"
"45690","2011-01-21 14:33:31"
"45692","2011-01-21 14:56:17"
"45694","2014-01-28 00:03:15"
"45695","2011-01-22 00:24:37"
"45697","2011-01-21 17:33:42"
"45698","2011-02-03 14:16:51"
"45699","2011-01-21 17:48:54"
"45701","2011-01-21 18:02:02"
"45702","2011-01-21 21:17:10"
"45703","2011-01-22 11:43:43"
"45705","2011-01-22 09:52:48"
"45706","2011-01-22 10:00:47"
"45707","2023-05-18 19:51:38"
"45708","2011-01-22 10:35:12"
"45709","2017-08-17 18:43:18"
"45710","2011-01-22 11:46:37"
"45711","2011-01-22 12:03:13"
"45712","2011-01-22 11:55:05"
"45713","2011-01-22 12:10:56"
"45714","2011-01-22 12:17:52"
"45715","2011-01-22 12:26:39"
"45716","2011-01-22 12:44:03"
"45717","2011-01-22 12:49:46"
"45718","2011-02-09 21:59:06"
"45719","2011-01-22 13:50:24"
"45720","2011-01-22 14:28:32"
"45721","2011-01-22 14:26:36"
"45722","2011-01-22 14:30:01"
"45723","2011-01-22 14:46:26"
"45724","2011-01-22 15:09:38"
"45725","2011-01-22 15:18:32"
"45726","2021-09-15 22:05:30"
"45729","2011-01-22 17:52:31"
"45730","2011-01-22 18:11:43"
"45731","2011-01-22 18:23:21"
"45732","2011-01-22 18:33:05"
"45733","2011-01-22 20:30:36"
"45734","2011-03-26 12:16:20"
"45735","2011-01-22 20:54:45"
